,id,title
10000,t_e8fa8e19181d,Quadratic Formula
31557,t_a5b35956efcb,B2.4.2.1: Copy and rewrite sentences correctly
9189,t_e26f69f5eee0,Computer science
13113,t_d125da52a818,Heart depolarization
31205,t_baa1cb5d83de,Introduction to Physical and Chemical Changes
2114,t_a5ff375daa04,Hundreds
191,t_59d6d1c88532,NASA
10778,t_82ac8f936597,Irrational numbers
31490,t_5570abdad78e,Converting Time from 12-hour to 24-hour format
20833,t_b633d50b8c8d,Light and fundamental forces
28846,t_0894766e2704,National income and price determination
29117,t_bf2f89a2b179,Modeling with equations and inequalities
24857,t_d68ea29c242a,Electric force and electric field
29820,t_6a9ddef77ef2,3: Improving the way neural networks learn
5045,t_91f66cfceb4e,Assessments
6503,t_af1cbcb0de1a,LINEAR MOTION
13385,t_5b61c75a4185,Power and Efficiency
15642,t_b2e54bab2bed,Demographic Transition
15454,t_baf360212ff0,Erosion by Groundwater
33658,t_e03905a7242c,B4.3.5.1 Apply the knowledge of verbs in communication
19713,t_da17658563c9,22.0.0 Refraction of light
25244,t_323fcb02a904,Surface Areas and Volumes (Hindi)
30993,t_bd196685704f,Probability and Probability Density Functions
30137,t_7809c98faf1b,"Respiration - external, internal, cellular"
16088,t_ffd9603cba21,Multi-step inequalities
9791,t_e59803153230,Flowers and Fruit
13665,t_27e9fb58b99e,"Acids, bases, and pH"
17786,t_eddd636ae442,23.3: Groups of Protists
33671,t_59c099b1024e,The rise of political parties and the era of Jefferson
32095,t_a95f07b305af,Topic B: Lessons 13-15: Logarithms and equations
11910,t_e58ac033c152,Unit 6  Environment
19823,t_00b952d6ee58,4.5 The evolution of humans
14724,t_8ebfe290d3ad,Recognizing functions
18313,t_8e33a472cced,Kirchhoff's junction rule
6906,t_860bc0a6753f,Kinds of Nouns
24247,t_a34717a6ef2f,Solving Equations with Exponents
29803,t_211df811ca0f,9.0 Excretion and homeostasis (42 lessons)
1578,t_35204bccbe8a,IIT JEE
11367,t_50105225b63b,Shapes and objects
33484,t_8fb7a2f79f70,Two-step Subtraction (Numbers to 100) - Word Problems
11,t_11e7bc1103df,BB
17665,t_47615fd9d470,1.6 Practical activities
13696,t_43bdee2e444c,11.1 Forms of carbon
2070,t_1a2b6e4ed007,DECIMALS
11266,t_a91e7e22cb82,Pythagoras Theorem
33063,t_9a6a9180440f,Solving problems with similar & congruent triangles
3189,t_c1014fa5b697,Phylogeny
12900,t_19cec5cc6427,Comparing quantities
22528,t_60375031ae2a,3.2: Other Types of Microscopy
4773,t_ee0a9090ede4,Transcripts
32974,t_9284d9a681ec,3.2 Systems of linear inequalities in two variables
9297,t_6094bc203f3f,Particle Physics
13702,t_d7eed63705a0,Reptile Reproduction
24835,t_a96ae2ee9826,Total Length - Challenge Problems
8100,t_94804cfba9f4,Waves and sound
1553,t_28669cf15677,Science
32433,t_e8976ddefae7,Motion with Respect to Moving and Stationary Body
5742,t_3f35e6625f1b,For Teachers
3018,t_6081fe87efc3,Lancelets
34499,t_e94daaa5deb9,Glycolysis: Beginning Principles of Energy and Carbon Flow*#
17638,t_e207fc19b79e,Introduction to heredity
36000,t_34e62b79c995,"Do Credit Cards Make You Gain Weight? What is Correlation, and How to Distinguish It from Causation"
21188,t_f24d75e1a78d,Ratio and proportion (Hindi)
25760,t_60c370eb2a3d,Conversion Tables: Cups and Quarts
19674,t_64c0a2f639a9,A1.  The History of Oxygen
25316,t_f9fc86df62fa,The fundamental theorem of algebra
19040,t_e9d2cbc071e3,Combined vector operations
24624,t_44fd95aeea60,22: Respiratory System Infections
13178,t_6f721783142d,Real numbers (Hindi)
16671,t_e32632c62d3c,Effective presentations
4375,t_f0629a4108df,Line graphs
26443,t_b845f09cef93,Electric circuit with Bulbs (Hindi)
21895,t_995e801c737c,Graphing sinusoidal functions
17463,t_b99178ad7d28,10: Centrality and Power
27692,t_060f7c5bb118,"The Prefixes Un-, Re-, Dis-, and Mis-"
35894,t_7415af43a1b5,Solving Two-step Single-unit Problems with Four Operations (Metric Units) - Word Problems
18513,t_2215c7493671,Ben Milne - CEO of Dwolla
27202,t_2be067c2adac,6.2 Determinants and their properties
27492,t_b55f235fadb0,7.4 Simplification of complex numbers
19305,t_19cc7c23dbef,1.2.6 Limits and  Accuracy
25913,t_3fc4ab333b95,Scratch Programming [05-PRG-01-10]
15620,t_cb3fdf97f8db,Standing waves (Hindi)
24473,t_e1b6bf3b2fcf,Finding the Equation of a Circle
31433,t_8f9409fe51fe,Solving systems of equations with substitution
23299,t_74b64f991b8b,More confidence interval videos
5526,t_357fbab988d0,KA Resources
3528,t_d9f5ecdd7652,Statistics
35251,t_9746b6ef4354,Determining intervals on which a function is increasing or decreasing
25998,t_eb47062475b0,Calculating the Molar Mass of a Gas
30701,t_085b074592d7,Conversion of Customary Units of Measurement
3070,t_8ed78d19f385,Inflation
18867,t_a9ff27d9b8dc,The Suffixes -ed and -ing
32989,t_861989d8f4b4,"Demonstrative, Indefinite and Distributive Pronouns"
13416,t_84244ca0b9c9,Factoring Completely
11424,t_bf614e1a50b3,Estimate quotients
9029,t_35b3d2491997,The Suffix -ness
24548,t_17b24cb00537,Normal distribution calculations
26898,t_10827b29cb43,Number line of whole numbers (Hindi)
26867,t_48c23f149250,Transportation in Animals and Plants
2394,t_b5551cde872a,Eclipses
28713,t_be375b61fe99,Constructing a line tangent to a circle
21901,t_ac255d3bd30b,8.2 Representation of vectors
4157,t_d87f5e61ba66,Assessments
21554,t_42e57486cff6,Converting and Counting Money
27377,t_605a0c9f6547,North America (including Mesoamerica)
24262,t_e3d9172cbe8b,Interdependence of Living Things
30088,t_ef6cab768ace,Physical Quantities and Their Measurements
29780,t_1753966b8ba4,5.2.3 Theorems on similarity of triangles
18786,t_5c7ee54d9cb2,4.9: Hyperbolic Functions
34066,t_cc6910f70ef3,TI-AIE: Learning through talking: variables and constants
4692,t_53b379e3bba1,Translation
10468,t_0066ce6cc9fe,Student Resources
29999,t_13331b55740b,25.2.6 Resistors in series and in parallel
15973,t_7d05c083f3dc,Numbers in general form
34283,t_935044d64541,5.3.2 Trigonometric ratios to solve right angled triangles
22640,t_672ed0e8cfed,Fundamentals of Ratio Analysis
7585,t_e553456fa02e,Mathematics II
28285,t_6546c6f716cf,Vertical Shifts of Quadratic Functions
33595,t_0ec0dd3c6553,Exercises: Differential Equations for Engineers (Lebl)
19169,t_6cc654d3ad82,What is Chemical Reaction?
26033,t_cb763b59c7de,Overview of Schedules and Timelines
18011,t_c1065cb983a3,Introduction to variables
10597,t_b1ec38d23a40,Plants and Animals
3518,t_a976acd031e1,Elementary
1860,t_ed0e4efcdf82,Explore
35092,t_8a713031195c,Motion of objects in the influence of gravitational force of earth
28764,t_1337748428fb,Syntax: conventions of standard English
26811,t_dae1b2942a52,Estimation to Check Decimal Division
18299,t_9c75adb559a4,Area and Perimeter Basics
9334,t_cf84c3166522,6: Air Pollution
35222,t_d822486bf68a,Choosing inputs when factor markets are monopolistically competitive
32367,t_2551b6238d5b,Sub-Strand 5: Using Qualifying Words – Adjectives
19521,t_ae9b73d596c7,5.5 conservation of energy
27854,t_fa76b4240578,Statistics: More on Mean and Medians 2
6649,t_1dd6aadf8afa,Plane Mirrors
5014,t_92c843b3d351,Life Skills
21106,t_afd111c73d33,Transformations of functions
9276,t_8af91b0e3866,Lines and Angles
20853,t_3c27dd875aff,Some more divisibility rules
16167,t_2d14967e4d14,Comparing small numbers
14865,t_9fbe2d7e3e7a,Module 6: Foundations
6016,t_cdb1f3fa7f2e,Gene Cloning
9018,t_359bf8297d44,Fusion & Fission
4236,t_4bedc7e4ff6a,Assessments
11126,t_e51c22721355,How to Make Capris
22123,t_67148bc3247d,"AM, PM, and the 24 hour clock"
2306,t_9dcc323ab96b,Solenoid
11161,t_0db7edf1448d,Coal and Petroleum
2529,t_88ec1f4be5a9,Heredity
35524,t_0deb68b43fae,B5.1.10.3: Plan and present information and ideas for a variety of purposes
31553,t_5e127b4f6a45,Adding Weights (English Units) - Word Problems
12894,t_4a761422779c,Sub-Strand 9: Modals
21398,t_abf531eca1c5,Solving equations by graphing
24611,t_b824a0932ee7,Empirical and Molecular Equations
5977,t_c68361fc7c1c,Cubic graphs
7930,t_3bed0483eb46,The number line
12411,t_91ebfadf9496,Particles of Matter
31054,t_9682ecc8ab37,Comparing Sums or Differences Between Numbers
5887,t_f4e6cc174377,Front Matter
28235,t_7e6846f4c250,Appropriation and ideological critique
18105,t_a28809218f0b,The Suffixes -er and -est
31007,t_0fe46f301ae7,Measurement of change in U and H: Calorimetry
12088,t_a0d9dac53a79,Perfect competition
34008,t_803f009de462,B3.5.2.1.1. Use full stops in initials and abbreviations
34343,t_5ed22f012a8b,Finding The Total Time Given a Distance Between Two Objects
5248,t_92afa7e0ce37,3. HCF & LCM
2270,t_1ffdede442fd,Drafting
14480,t_a2f7f309d6f4,Lewis Acids and Bases
32538,t_924de3e9004f,10: Bessel Functions and Two-Dimensional Problems
25227,t_6f9a0c4c0266,Multiple Uses of Silent Final <e>
23109,t_1ae17edd1d60,7.3 - Hexadecimal Number System
26537,t_8cac488be12f,Addition and subtraction within 1000
26077,t_58cba49a659f,8.3 Scalar (dot) product of vectors
15729,t_4dabb9761ec5,Geometric construction
33283,t_2cf975d129a8,Choosing the Correct Unit with Liters Or Milliliters
20434,t_fc36634bb417,Camara Education - Ethiopia
9367,t_3208aaa58ddb,Comparing shapes
34917,t_e6c6c7f479e6,Selecting procedures for calculating derivatives: multiple rules
14613,t_a37d70535f89,Intermolecular Forces
23528,t_4b2233831901,Introduction to Data Collection
16607,t_64d8d0221663,More ways to use commas
24447,t_e24ae90c752b,Globe - Latitudes and Longitudes
34562,t_628949b8e553,"Water Pollution - Causes, Classification, Sources and Effects"
24142,t_2322c85bdb5f,Decimal form of rational numbers
34817,t_b7446a659b46,8.10.2.1 Calculate the volume of cylinder and triangular prism.
34350,t_201965ad1b37,Representing Information & Introduction to Codes [04-IP-02]
8287,t_73b5eef09dec,Simple Interest
5378,t_f7916e6d79b8,Spelling [z]
29614,t_f6212c44163e,9: Discrete Time Fourier Transform (DTFT)
28104,t_a3ef438666b8,Life Cycle of Seedless Vascular Plants
9909,t_b8c7bdc1b101,Greenhouse Effect
30965,t_b31c36eb8fb6,"CFU: Distributions—Center, Shape, and Spread"
24465,t_dca31795a165,Zach Kaplan - CEO of Inventables
1324,t_0fbc94772c75,Explore
22030,t_e1448d3551be,Introduction to Plane Mirrors
24501,t_9e90f6058271,7: Undamped Second Order Systems
9784,t_6e5f9668ff4e,Playing in Russia
7661,t_ee2f1b34cf3d,Dot structures
25806,t_2a08d219fc7e,The art of the Russian avant-garde
1622,t_e0ef7cb92a06,Explore
25420,t_bfbe51864067,From Circle-ometry to Trigonometry
17086,t_d650bb281453,13: Lagrangian Mechanics
19277,t_35b3c63d4c2e,Theorems on Quadrilaterals
11776,t_fcf5ba27fd42,AP Calculus BC 2015
21687,t_01fe888dbbfd,12.7 Introduction to Calculus
22741,t_9d1a28b7772b,Area of general quadrilaterals
23462,t_bf9153d30eea,Overview of Rotational Symmetry
16721,t_23bb62ff59b6,Vapor Pressure Lowering
12428,t_89d90e196d0c,Building Birdhouses
9482,t_6e709c1ed4c3,Culture in Nepal
14674,t_0bf05fe539c1,Introduction to cells
4064,t_847d59f6f906,Assessments
31243,t_b8b1a15c9a9d,Rational numbers and their decimal expansions
9754,t_e5eb8dba9d8f,Adverbs of degree
30006,t_a3b3ec14cda5,"11.3 Saving, investing and borrowing money"
4784,t_404ef2d442fc,Angle types
27455,t_40818f41f31f,Arranging Numbers in Increasing Order
26246,t_e00dde31a0e2,Multiplying fractions word problems
4688,t_c7787f02f7f0,Assessments
17114,t_10e8917999d0,13. 56: Immunodeficiency
33009,t_160122e49644,2.2 Dalton's atomic theory the modern atomic theory
19838,t_2ef23e74ff9b,8: Solving Linear Equations
19435,t_b9b51b5290ee,TI-AIE: Classroom routines
21591,t_88eb401116a1,6.1 Concept of magnetic field
5720,t_0a7274289f7b,8: Tetromino
31152,t_1a49e3b1fe17,"Topic B: Multiplication by 10, 100, and 1,000"
17497,t_2c8fc6a8f139,History of life on Earth
26620,t_5894211637ea,17: Innate Nonspecific Host Defenses
10003,t_501fffccf682,Dollars and Cents
2511,t_4de6fd6ab201,2: Units
12588,t_422efa6edf1b,Stock System Naming
35209,t_90d9d5bbf3e8,Determining the Greatest and Least Value of a Set of Mixed Fractions
6956,t_1c3f55abf6c0,Changing media
1640,t_043ab5ce5e08,Prepare
26762,t_a066ebe68a09,Effects of expansion and contraction
34755,t_43f032b30a87,"7.7: Protein Modification, Folding, Secretion, and Degradation"
12853,t_7d85c9693f97,Physics and its laws
26459,t_2ceec865b3c8,Inverses of Trigonometric Functions
12268,t_fb0cb737ed8b,Prisms and pyramids
17338,t_ba1f9c40eab0,Composition of Functions
1338,t_9370612e4a54,Explore
33193,t_7c88b17b17b6,8E:  Nitrogenase - A Reductive Use of Metal Clusters
27730,t_fcbe82eec112,5.6 conservation of dissipative forces
25159,t_23d6b2261387,Increasing & decreasing intervals
5430,t_1839e8cb3064,Surface area
16107,t_56d1a8c72479,Electron configurations
30328,t_a006b380935a,Libretext Open Educational Resource Library
30181,t_d9d35e01f1cf,Number of solutions to systems of equations
18550,t_92b3ff62c153,Definitions of similarity
7890,t_e46d14b859a2,Intro to ratios
29993,t_9877b3d51cfc,Conservation of Momentum in Two Dimensions
17915,t_67f0458e0994,The consumption function
10689,t_cc793ab0157a, Stages of Mitosis
34288,t_fb81bdb2e42e,3.4.2 - Solving Quadratic Equations by Taking Square Roots
317,t_94e7db2c27dd,Venus
29770,t_74be452300b9,15: Microbial Mechanisms of Pathogenicity
21964,t_2b4ab10239c3,15: Solid and Hazardous Waste
34764,t_32a0a4a3bd9d,Overview of Conversion Between Units of Weight (English Units)
30350,t_d2f1c6175d59,Enthalpies for different types of reactions
11728,t_bda289482a0e,CSS text properties
17947,t_41476b41a7e3,Addition and subtraction
29263,t_fdd95561e125,Psychiatry (Mental health and disorders)
25303,t_63f568eb01b9,The road to revolution (1754-1800)
17214,t_cd8c7322cfa9,Geometry and measurement
10715,t_07df0f658ddd,Prions and Viroids
4525,t_6194fa1ccf4e,Late empire
5917,t_49c3705e28cd,Conjunctions
22610,t_51efd0ebce5f,Theorems on Tangent and Secant
12404,t_f52a38d2634d,Bohr's Atomic Model
6466,t_9eea2d70b8f4,Cell Division
21425,t_136040c57822,30: Plant Form and Physiology
12755,t_3b493eb0b5f0,Basics of a Triangle
17621,t_380b71210181,Main Sequence Star Lives
31985,t_3e67f9db38c6,Simple and Progressive (Continuous) Verb Aspect
35371,t_1ee68eff8b99,Solving for an angle in a right triangle using the trigonometric ratios
34357,t_1197023fb07a,Finding the Meeting Time Given Total Distance and Two Rates
27045,t_05513c960343,41: Osmotic Regulation and Excretion
35333,t_45e0e38870dd,Finding the area between curves that intersect at more than two points
35743,t_a653925e66af,9.8 Additional Resources for Excretion and homeostasis -- Supplementary Resources
15029,t_df43f647ebd1,Groups with Metalloids
17226,t_fc3091b0120c,Converting units of mass
7941,t_ff570a4b4b32,Fungi Structure
11060,t_a129f6d4203e,Sources of Finance
29689,t_f2f6306e10e2,Looking at the Clock and Telling the Time
15610,t_09ab911ec066,Adding and Subtracting
5831,t_6c99439d79a7,2D Shapes II
25255,t_14daf4700b93,Overview of Addition (Sums to 20)
22168,t_2871fe766463,Seafloor Spreading Hypothesis
35111,t_aed2cf3d6a7a,B6.2.5.1: Identify and use consonant blends and clusters in reading
35361,t_b47b141e5634,"Extreme value theorem, global versus local extrema, and critical points"
35719,t_33c7fb8dc4e4,"Derivative rules: constant, sum, difference, and constant multiple: introduction"
28046,t_b42a2c1aa002,Introduction to electrical engineering
34984,t_c0e7178da207,Properties of angles formed by two parallel lines and transversal
22580,t_55e51047448a,Unit 1.9 Algebraic Expressions
96,t_d9b4e17e8e94,MCAT
23243,t_6b3344f92886,Learn by focus area: vocabulary
18009,t_b120cd75319f,BIS 2A Ireland Lecture 12
26568,t_b703698a21c2,Multiplying binomials by polynomials
24347,t_b3128937e554,5th grade (Eureka Math/EngageNY)
1688,t_ea7b747cfc34,Biology
17,t_578dde8839a6,G8
4337,t_59d59b200f75,Assessments
9839,t_a44d6c26ae7f,Social psychology
12418,t_1b530dd8b9bb,Mendel's Pea Plants
32518,t_efe69353fa6e,1.1 Definition of Biology Supplementary Resources
33082,t_d548b422f323,Topic E: Multiplication of a fraction by a fraction
25884,t_b69e5bc498e4,3: Information Systems Development
4043,t_8716b04ea79c,Assessments
1318,t_86a694e99fad,Vectors
7019,t_621963926bf2,Intro to rates
14224,t_b5357c1a3ba3,26.5 Logarithm tables
22737,t_b877c3282552,Period of sinusoidal functions
21241,t_00437f5d7ce1,"Multiplication by 7, 8, or 9"
8666,t_b2926a6e9159,Write in Numbers
8240,t_759d1db13df4,ECCD FIRST TERM
13790,t_e5003d3f80e7,Multi-digit addition
29371,t_c01c77914c3a,Trial Balance and Rectification of Errors
4938,t_1cf77d5012d2,Transcripts
13302,t_e625b28d862a,Topic B: Foundations
17594,t_5dc1ec73faca,The Mexican-American War
23091,t_3e6cdd344650,9.1 Square roots and cube roots
9656,t_498f8960d506,Speaking - Term 1
3907,t_0cd6566f78de,Assessments
30425,t_b20c1e871260,Introduction to inequalities with variables
23644,t_23b74688870e,Claus Sluter and Claus de Werve
11713,t_a4fe18be06e4,10.2 Index Notation
12768,t_a64e6274e25d, Balancing Equations
7792,t_3a616920e1cb,Heron's formula
13311,t_73f35f66205c,Reflecting functions
13364,t_b749649612ee,Forms of competition
20835,t_e8c3df4af38f,20.5: Adaptive Immune System
34274,t_f0d5f2d17cb9,"Options, swaps, futures, MBSs, CDOs, and other derivatives"
25500,t_8706742a0777,Exploring bivariate numerical data
29413,t_945c847b3f22,Multiplying Mixed Numbers - Word Problems
19450,t_cdb429400f8b,Module 2: Rational numbers
17564,t_e5da92b236fb,Active and Passive Voice
9674,t_d156c091b03a,Rotation Symmetry
33626,t_eb2bf56e9ee7,"Overview of Ellipses, Trapezoids, Rhombi, and Polygons"
19364,t_dfc4fcf7bc8f,Endocrine System Disorders
31697,t_4f02bf263e1c,Volume and area of a frustum of a cone (Hindi)
28194,t_8c97dc6db56e,5.2 Nutrition in plants (autotrophism)
31120,t_991c05afc54b,Utility maximization with indifference curves
21238,t_cce2aa5e61de,Subdivided bar graph/diagram
36053,t_85f88b3ae764,Objective 3.2.6 Identify a rotation of an object (shape) about a centre and through a given angle of rotation
27747,t_f431cc06e990,Reciprocals or Multiplicative Inverses
31033,t_7e92022c2c51,14. Algebraic formulae - expansion of squares
23690,t_0913dc896c31,Sentence - Types and Structures
18811,t_544c2e11060d,12.2.1 Linear Programming
26397,t_07d88968b7bc,Multiplying fractions word problems
2882,t_32c35db24c1a,Cash Book
14203,t_bce5bdd95113,Rigid Transformations
30601,t_e4adbb739dc5,Appropriate Metric Units of Mass or Capacity
27998,t_55f4f6cd1cf8,Scattering of light and Tyndall effect
18300,t_df0fe005c9c6,1.1 - Systematic Counting
31572,t_58c1c734c46b,Identifying Equivalent Decimals Ending in Zero
6890,t_dd6cc016d22c,7.2: Interwar
24221,t_71a6d45115ad,General introduction to movement
8957,t_42b35c358f7b,Further Learning
10384,t_284b1724df75,Bird Reproduction
29539,t_9368a9057a07,6. Factorisation of Algebraic Expressions
28756,t_1d01d051caab,National income and price determination
21330,t_31f18660edbd,Introduction to Conjunctions
22687,t_d7939924401e,Properties of Rational Numbers
2161,t_e797e565b152,1980-now
26877,t_e1c44bfa5bc1,Measuring Distances in the Milky Way
14462,t_8d5978d267d1,Multiplying fractions
1917,t_c1b2b74fd330,English
12473,t_6bb90030b806,Order of operations
14681,t_eefa9a87e7a9,Module 6: Foundations
137,t_0b6eed6e84b1,Dada
34368,t_1dd158ba7e4b,Predicting the Next Shape in a Sequence of 2D and 3D Shapes
7986,t_60a95574c73a,Crystal Systems
13875,t_7632c5460d09,Definition of Physics
3320,t_a40a4b7f6674,Chirality 
3883,t_e935d9d4a9b7,Assessments
23184,t_33b1c600d9e4,GI (Gastrointestinal pathology)
16466,t_a367a1a7eb00,S2018_Lecture04_Reading
19889,t_90f1f14013bc,Prime factorisation (Hindi)
15209,t_24b94555547f,Story and its Elements
33911,t_f10658c68eca,Three digit number multiplication by single digit number
34827,t_b945a21f8583,"Pressure - pressure on solids, pressure on liquid, gas pressure"
31448,t_697f0851a299,Simple Interest Equation to Find Interest Rate
9405,t_747db4c725aa,3.4 Interference
24732,t_e9b7e4aa7d0c,Natural Selection and Populations
23258,t_5aa78d4f8240,Distributions in two-way tables
31887,t_86335fa48385,"35.2.2 Induced emf: -Faraday's law, -lenz's law"
20206,t_b4a8c4b9cd5b,3: Conservation of Momentum
32061,t_defed1e1d11c,"CFU: Awkward! Who Chose the Number 360, Anyway?"
15839,t_1c54994ff22f,Average rate of change
30901,t_8649d8f762e0,Magnetic effects of electric current (Hindi)
28825,t_fe60e966fab4,Amino Acid Classification and Structure
28859,t_97bd85cf3255,Unit 4  Food making and growth in plants
29963,t_a2dca56ee911,Information security and forensics analyst
3625,t_7ae0cf39b877,Start here
15778,t_974543128a34,Alpha carbon chemistry
5162,t_a06d9234924f,Diary Entry
31955,t_725ace68efe7,Objective 2.14.2 Solve problems involving rates
8973,t_7f05d64c97ef,Radicals (Hindi)
20312,t_52690915931e,University Physics Volume 1
32860,t_e09071434bfb,Introduction to vectors and two-dimensional motion
28434,t_7ef2fe3d35fc,Trigonometric Equations Using Factoring
16991,t_02beca2e7df8,Graphing lines and slope
21582,t_434cc910a86c,Empire of Alexander the Great
4120,t_8a320adfd959,Transcripts
29950,t_99790937588e,Lesson 15: Adding the angles in a triangle
31488,t_6ccdd1bdf235,Objective of Accounting and Role of Accounting
11874,t_d77224678f5f,Biology foundations
1,t_975bc0c269f5,9
7187,t_818c5051332e,Conic sections
32118,t_9381fa419cab,"Multiplication by 6, 7, 8, 9, 11, 12: Enrichment"
5728,t_12d026b357c5,For Teachers
916,t_53893a9ee9b5,Modals
22799,t_955b506c1215,Regular and Irregular Polygons
12286,t_94836d28b2b1,How to Sow and Grow
33258,t_195ee1e9c619,"6.2: Potential, Kinetic, Free, and Activation Energy"
28919,t_6d08b5b34287,8.4 Additional Resources for Respiration
23027,t_0bfaf0dc6cfc,8.12.1 Construction of Angles.
11950,t_300c59569a02,Experimental Design
20089,t_ad3677383214,Newton's law of gravitation
18741,t_b570a78d87ca,Introduction to variables
17851,t_36c46b982483,Basics of Nervous System
28465,t_e561535e35c0,Topic B: Lessons 10-13: Volume formulas
26630,t_4db98aa3dbf4,Topic A: Understanding distributions
28817,t_16d6bf3fff1c,Multiply by using distributive property
25354,t_6762173a3e23,15: The Sun: A Garden-Variety Star
4438,t_40131b8dcb98,2: Ethernet
33290,t_e936251ac287,"2: Electrodynamic Laws, Approximations and Relations"
7946,t_bba34bcdf9bc,Population Size
27252,t_495fca85dbbb,Introduction to aldehydes and ketones
20980,t_bf61d55feb87,Introduction to Conjunctions
33753,t_0dc09a369f52,"Identifying Digit Values in Numbers (Numbers to 10,000)"
1503,t_993f3478bb46,Explore
31723,t_667e28adce17,Mental Math to Divide by Decimal Powers of Ten
23488,t_428b02823730,Graphs of exponential functions
398,t_9c3d04ccbb60,Money
13173,t_c6d665528171,5.2 Kirchoff’s rules
28958,t_ba39c8109375,"Firm entry, exit, and the shut-down rule"
14733,t_7dee7adfec00,Key ideas and details
32539,t_04f86928abe0,"Unit 3: Drama, Simple Plays: African/Non-African."
25030,t_cf159160f54e,2.5 - Programming: Using Scratch*
14413,t_ae4720237c0f,Highest common factor
11101,t_cddcb8392b99,Paying for college
18560,t_3ee11c74b69a,Business Education Form 2
2589,t_6999f5421980,7: Files
20905,t_41669890542e,Introduction to Microbiology
28024,t_2e21d15de263,Introduction to equivalent expressions
3852,t_b261590ddddb,Assessments
32724,t_31f48b09c02c,Estimation of Parallelogram Area in Scale Drawings
6061,t_f51ff798fb8c,KA Resources
22404,t_3c3e3a0b4226,Velocity and speed from graphs
32216,t_11cd3eeef625,15.14: Fungal Diseases of the Respiratory System
17264,t_0fc09e80e145,Graphs of Linear Systems
13228,t_648a84018b94,Evaluating functions
1565,t_27fbddbe9cc9,Explore
480,t_61f63fdfa608,Videos
12236,t_42bfe35f004c,Inflation scenarios
20044,t_965584d22272,Converting units of measure
1517,t_f510e48a1158,Explore
25238,t_8e764fed8435,Dividing polynomials by monomials
2955,t_5b3fb8ca282b,1945-1980
6565,t_b60dcd308abf,Atomic Number
12843,t_68773ec27f0c,Electing a president
9081,t_9b7d3cfe135c,Atomic Structure
22745,t_b87a20fdae6a,1: The Trigonometric Functions
14097,t_1e5dab5a1df5,Module 1: Foundations
3613,t_a765d0035891,JavaScript
34721,t_b0da0d88083a,"Addition, Subtraction, Multiplication, and Division of Lengths"
14023,t_fe06472f37f6,Experiment Techniques
20307,t_6453b40ebada,Evolution of Modern Mammals
28088,t_a4918962e3dc,Thinking about multivariable functions
9757,t_d55827065a5c,Natural Resources
17891,t_5d400f2d401b,Visualising Solid Shapes
29672,t_a6b83ca097e6,Multiplying and Dividing - Missing Number
10337,t_056bddf5ac48,Rotation of Earth
24659,t_b34995a396ef,13. 41: Digestive System Diseases
29935,t_f2a4c7869fef,Converting Hours into Mixed Days and Hours
25187,t_a02255be7b4c,Writing slope-intercept equations
7292,t_300ced3d4f6a,Two-way tables
34144,t_daea3977534e,Algorithms - Perfect Squares and Square Roots [08-ALG-05]
27844,t_d155d161b002,Revolutions in Human Population Growth
25465,t_4614c75bfc10,Proofs of Trigonometric Identities
15948,t_1ec0e1099ba3,6: Acellular Pathogens
18774,t_7a3cb57ed56a,1: What is Combinatorics?
35060,t_511f9295e988,"1.9.1.1. Give and respond to commands, instructions and directions"
11198,t_f6744aeb38cb,Circulatory system
499,t_2f2398b81528,Videos
20183,t_53d794d3e544,Various Development Indexes
32458,t_f3c126bfad30,Trigonometric ratios of special triangles (Hindi)
20411,t_9c767ee98dea,Types of chemical reactions
33127,t_3d4d21a48ed5,8.11.2.1 Find angles associated with straight lines.
12691,t_14a8471acc1b,24.9: Climate Change
14645,t_3b314b91afea,Box and whisker plots
10972,t_3aed2e2dee19,Design & Tinkering
27096,t_4e5d239e08f0,Lesson 14: Comparing mean and median
12143,t_a69e56097fe6,Quadratic Formula 2
4945,t_f939eec3f95a,Transcripts
29266,t_08d614e16792,Comparing Methods for Solving Quadratics
23408,t_4beab8eafb31,Lesson 14: Solving more systems
28941,t_d441cb2198c5,Adding and subtracting using number line
23723,t_517e3541e5ee,Interpreting features of graphs
7310,t_4c295824cad0,Level: Grade 3
1686,t_3408b1f64911,Reading
17096,t_1a99207c7d03,"Memo, Receipts and Notes"
7029,t_badcddb30400,8 Divisibility
35159,t_5fd0c77c288f,Addition and Subtraction to 100: Mixed Operations and Word Problems
27859,t_f1813864b452,Units as Basic Standard of Measurement
1683,t_c25860f83218,Explore
15660,t_0a5a3103f8c3,Newtons Laws of motion
4391,t_6871b2ac10c7,4.6: Energy
26050,t_edcd500bfed2,Integer Comparison on a Number Line
1233,t_75d91d30de14,Explore
21148,t_22e40983063f,Nucleophilicity and basicity
5332,t_535e8c4357af,For Teachers
6161,t_c56512d9eb2b,Stoichiometry
8676,t_b2a047989d60,Abstract algebra
1576,t_3525ae6542d0,Explore
4714,t_deb53564b0ed,Art of Asia
13476,t_87e7ca7b3daf,Geometry foundations
17895,t_dc2e9b63429e,7.3.1 Addition of vector
32052,t_c73c2adfcad2,Factoring quadratics with difference of squares
34784,t_f702614a8014,You Can’t Always Get What You Want: A Lesson in Human Evolution
22751,t_d29bbce7f950,Topic B: Tenths and hundredths
29989,t_52c04a17a478,Overview of Subtraction (Numbers up to 10)
